#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 13.5.2021.
#Begin of the measurement: 18:23:28, 66208 sec after midnight.
#Add 807636208 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:	timestamp
#C1:	reprate.freq	The actual repetition rate of the comb (calculated from counter0)	Hz
#C2:	offset.freq	Offset beat frequency (see counter1)	Hz	20000000	10
#C3:	counter2.freq	Counter channel 2 frequency	Hz
#C4:	counter2.signal	Signal strength of counter channel 2 input	V
#
#S0:	4
#Statistics settings
#S1:	250013103.5	0.005
#S2:	20000000	10
#S3:	25822599.9	114661.41	21	474000000000000
#S4:	#
#
#timestamp	#reprate.freq	#offset.freq	#counter2.freq	#counter2.signal
0.998400926589966	250013103.50025	20000000.022	25741622.864	0.430908
1.99680304527283	250013103.49975	19999999.724	25719931.112	0.436401
3.0108048915863	250013103.5005	19999999.562	25707640.8150001	0.43335
4.00920701026917	250013103.49975	19999999.456	25731734.938	0.435791
5.00760793685913	250013103.50025	20000000.926	25752928.219	0.435791
6.00601005554199	250013103.4995	20000001.146	25717614.156	0.435181
7.00441193580627	250013103.49975	19999999.521	25743543.6880001	0.436401
8.00281405448914	250013103.5	19999998.966	25788289.627	0.430298
9.0012149810791	250013103.5005	19999999.795	25726911.8429999	0.435181
9.99961709976196	250013103.50025	20000000.4170001	25712767.6370001	0.436401
10.9980189800262	250013103.49975	20000000.426	25817030.7079999	0.437622
11.9964210987091	250013103.5005	19999999.1619999	25774953.1850001	0.437012
13.0104219913483	250013103.499	19999999.9960001	25779163.4569999	0.427246
14.0088238716125	250013103.49975	20000000.939	25819691.8610001	0.437012
15.0072259902954	250013103.5005	19999999.775	25730653.955	0.435181
16.0056281089783	250013103.49975	19999999.1340001	25763088.679	0.430298
17.0040290355682	250013103.50025	20000001.2279999	25835911.744	0.429688
18.0024309158325	250013103.50025	19999999.293	25785890.797	0.430298
19.0008330345154	250013103.5	19999999.794	25749398.129	0.432129
19.9992349147797	250013103.50025	19999999.724	25711590.846	0.430298
20.9976360797882	250013103.4995	20000000.571	25775724.736	0.436401
22.0116379261017	250013103.4995	20000001.391	25731361.81	0.432739
23.0100400447845	250013103.50075	19999999.4960001	25802015.265	0.437012
24.0084419250488	250013103.4995	19999999.716	25732754.562	0.438843
25.0068430900574	250013103.5005	20000000.003	25762446.692	0.430298
26.0052449703217	250013103.50025	19999998.9270001	25726121.068	0.435181
27.0036470890045	250013103.49975	20000000.5409999	25714775.904	0.43457
28.0020489692688	250013103.5	19999999.8710001	25776543.39	0.438232
29.0004510879517	250013103.5	20000001.26	25715652.318	0.435791
29.9988520145416	250013103.50025	19999998.779	25777324.966	0.432129
30.9972538948059	250013103.4995	20000001.174	25864747.967	0.43396
32.011255979538	250013103.50075	19999998.588	25981433.749	0.437012
33.0096580982208	250013103.4995	20000001.027	25886352.426	0.43457
34.0080590248108	250013103.49925	19999998.89	25803620.809	0.431519
35.0064609050751	250013103.50075	20000001.014	25897382.317	0.439453
36.0048630237579	250013103.5	19999999.146	25877999.285	0.430298
37.0032649040222	250013103.50025	20000001.159	25781638.54	0.427246
38.0016660690308	250013103.5	19999998.297	25771147.109	0.437622
39.000067949295	250013103.49975	20000000.508	25842430.845	0.437622
39.9984700679779	250013103.49925	20000000.194	25686003.467	0.43335
40.9968719482422	250013103.50075	20000000.373	25791036.653	0.435181
42.0108730792999	250013103.5005	19999999.926	25725495.78	0.431519
43.0092749595642	250013103.4995	19999998.992	25928082.118	0.431519
44.0076770782471	250013103.5	20000000.746	25784562.648	0.43396
45.0060789585114	250013103.49925	20000000.204	25787484.378	0.431519
46.0044798851013	250013103.5005	19999999.513	25764450.326	0.431519
47.0028820037842	250013103.5005	19999999.969	25805039.168	0.429688
48.0012838840485	250013103.499	19999999.527	25803667.739	0.432739
48.9996860027313	250013103.5005	20000001.381	25821472.651	0.435181
49.9980869293213	250013103.49975	19999999.106	25765691.228	0.431519
51.0120890140533	250013103.50025	19999999.924	25776635.1159999	0.43335
52.0104908943176	250013103.4995	19999999.139	25727891.9710001	0.43396
53.0088930130005	250013103.5015	20000000.516	25795340.497	0.43457
54.0072939395905	250013103.49875	20000000.871	25766330.693	0.43457
55.0056960582733	250013103.5	19999999.831	25823538.0270001	0.430298
56.0040979385376	250013103.5005	20000000.02	25814325.5599999	0.43335
57.0025000572205	250013103.5005	20000001.399	25845514.989	0.43335
58.0009009838104	250013103.499	19999999.0799999	25830883.951	0.432129
58.9993031024933	250013103.50075	19999999.2950001	25825256.605	0.435181
59.9977049827576	250013103.49925	19999999.6569999	25802817.327	0.432129
61.0117070674896	250013103.5005	20000001.359	25833788.944	0.437012
62.0101079940796	250013103.4995	19999998.419	25866054.243	0.43335
63.0085098743439	250013103.49975	20000001.393	25768815.947	0.435791
64.0069119930267	250013103.5	19999999.83	25858364.602	0.435791
65.005313873291	250013103.50025	19999999.8889999	25753819.279	0.435181
66.0037150382996	250013103.5	19999999.462	25762799.401	0.436401
67.0021169185638	250013103.50025	19999998.589	25829288.905	0.43457
68.0005190372467	250013103.4995	20000000.78	25831252.097	0.432129
68.998920917511	250013103.50025	20000001.197	25835229.642	0.436401
69.9973230361938	250013103.50025	20000000.609	25867203.597	0.427857
71.011323928833	250013103.499	19999998.401	25826058.243	0.437622
72.0097260475159	250013103.5005	20000000.396	25834798.831	0.43396
73.0081279277802	250013103.50025	20000000.201	25800385.029	0.428467
74.006530046463	250013103.50075	20000000.252	25844374.397	0.43396
