#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 23.3.2021.
#Begin of the measurement: 15:58:46, 57526 sec after midnight.
#Add 803221126 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:	timestamp
#C1:	reprate.freq	The actual repetition rate of the comb (calculated from counter0)	Hz
#C2:	offset.freq	Offset beat frequency (see counter1)	Hz	20000000	10
#C3:	counter2.freq	Counter channel 2 frequency	Hz
#
#S0:	4
#Statistics settings
#S1:	250114573.25	0.005
#S2:	20000000	10
#S3:	#
#
#timestamp	#reprate.freq	#offset.freq	#counter2.freq
0	250114573.25025	19999999.773	12228114.846
0.998402118682861	250114573.24925	20000001.339	12248106.555
1.99680399894714	250114573.2505	20000000.8380001	12276467.223
2.99520611763	250114573.24975	19999998.345	12308379.007
3.99360704421997	250114573.24975	20000000.1639999	12344485.18
4.99200916290283	250114573.2505	20000000.4680001	12383976.78
5.99041104316711	250114573.24975	19999999.0419999	12425109.908
7.00441312789917	250114573.24975	20000000.9560001	12471103.2970001
8.00281500816345	250114573.25075	19999998.971	12520868.725
9.001216173172	250114573.24975	20000000.031	12569829.752
9.99961805343628	250114573.24975	20000001.14	12614905.1
10.9980201721191	250114573.24975	19999999.324	12653299.682
11.9964220523834	250114573.2505	20000000.956	12683071.928
12.9948229789734	250114573.24975	19999999.692	12701684.5930001
13.9932250976563	250114573.2505	20000000.028	12707126.3829999
14.9916269779205	250114573.249	19999998.678	12701142.136
15.9900290966034	250114573.25	20000001.7260001	12686370.084
17.0040299892426	250114573.251	19999998.102	12662759.164
18.0024321079254	250114573.24975	20000000.623	12639139.362
19.0008339881897	250114573.2495	20000000.511	12613314.345
19.9992361068726	250114573.25025	19999999.78	12596995.489
20.9976370334625	250114573.2505	20000000.276	12591939.404
21.9960391521454	250114573.25	19999999.17	12591822.902
22.9944410324097	250114573.2495	20000000.538	12600162.747
23.9928431510925	250114573.25025	19999999.122	12610691.582
24.9912440776825	250114573.2495	20000000.682	12620691.095
25.9896459579468	250114573.24975	19999999.968	12629589.083
27.0036480426788	250114573.251	20000000.746	12631254.758
28.0020501613617	250114573.2495	19999998.472	12632485.4660001
29.0004510879517	250114573.25025	20000000.692	12637826.2229999
29.9988529682159	250114573.2495	19999999.664	12653623.5240001
30.9972550868988	250114573.25	19999999.57	12676656.867
31.9956569671631	250114573.2515	20000001.41	12702755.6209999
32.9940581321716	250114573.24875	19999999.34	12732559.016
33.9924600124359	250114573.25075	20000000.538	12766785.205
34.9908621311188	250114573.24925	20000000.362	12803647.151
36.0048639774323	250114573.24975	19999999.501	12836478.03
37.0032651424408	250114573.25	19999999.613	12868032.179
38.0016670227051	250114573.25075	20000000.638	12897187.421
39.0000691413879	250114573.2495	20000000	12920759.612
39.9984710216522	250114573.25075	19999999.872	12942761.7229999
40.9968719482422	250114573.24925	19999999.398	12959471.743
41.995274066925	250114573.25075	20000000.11	12974606.8
42.9936761856079	250114573.24975	20000000.488	12990873.263
43.9920780658722	250114573.24975	20000000.35	13014834.541
44.9904789924622	250114573.24975	19999998.74	13043927.5450001
46.0044810771942	250114573.25075	20000000.6179999	13075593.458
47.0028829574585	250114573.25025	19999999.316	13112601.954
48.0012850761414	250114573.24925	20000001.439	13156662.5470001
48.9996869564056	250114573.25025	20000000.028	13201000.208
49.9980881214142	250114573.2495	19999999.794	13243789.628
50.9964900016785	250114573.25025	20000000.255	13287337.1799999
51.9948921203613	250114573.25	19999999.3760001	13329091.7160001
52.9932940006256	250114573.24975	20000000.7459999	13365118.2429999
53.9916951656342	250114573.251	19999998.7920001	13395525.284
54.9900970458984	250114573.25025	20000000.3659999	13414342.34
56.0040991306305	250114573.24825	20000000.452	13431563.119
57.0025010108948	250114573.251	20000000.141	13446906.101
58.0009021759033	250114573.24975	19999999.505	13461147.895
58.9993040561676	250114573.24975	19999998.857	13481400.931
59.9977061748505	250114573.25025	20000001.36	13512010.424
60.9961080551147	250114573.25	20000000.123	13549732.891
61.9945089817047	250114573.25	19999999.5029999	13584411.623
62.9929111003876	250114573.25	19999998.6800001	13606842.906
63.9913129806519	250114573.25	20000001.136	13620323.333
65.0053150653839	250114573.24975	20000000.5999999	13630679.134
66.0037159919739	250114573.25075	19999999.0930001	13641464.838
67.0021181106567	250114573.25025	20000001.245	13662854.538
68.000519990921	250114573.24975	19999998.965	13695894.973
68.9989221096039	250114573.24925	20000000.5979999	13742793.01
69.9973230361938	250114573.25	20000000.57	13804423.565
70.9957251548767	250114573.2505	19999998.872	13879166.417
71.994127035141	250114573.24975	19999999.944	13962148.371
72.9925291538239	250114573.24975	20000000.654	14047347.885
73.9909300804138	250114573.25125	19999998.71	14129113.91
75.0049321651459	250114573.249	20000002.264	14205877.909
76.0033340454102	250114573.2495	19999998.463	14277285.72
