#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 15.2.2021.
#Begin of the measurement: 14:18:15, 51495 sec after midnight.
#Add 800104695 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:    timestamp
#C1:    reprate.freq    The actual repetition rate of the comb (calculated from counter0)   Hz
#C2:    offset.freq Offset beat frequency (see counter1)    Hz  20000000    10
#
#S0:    4
#Statistics settings
#S1:    250003641.5 0.005
#S2:    20000000    10
#
#timestamp  #reprate.freq   #offset.freq
0.998401165008545   250003641.4995  20000001.287
1.99680304527283    250003641.5005  19999997.502
2.99520516395569    250003641.4995  20000001.028
3.99360704421997    250003641.5 19999998.439
4.99200797080994    250003641.50025 20000003.951
5.9904100894928 250003641.5 19999995.691
7.00441217422485    250003641.5005  20000001.094
8.00281405448914    250003641.4995  20000000.744
9.0012149810791 250003641.5 20000002.121
9.99961709976196    250003641.49975 19999997.545
10.9980189800262    250003641.50025 20000000.777
11.9964210987091    250003641.49975 19999997.884
12.9948220252991    250003641.5 20000001.752
13.9932241439819    250003641.50025 20000002.002
14.9916260242462    250003641.49975 19999997.622
16.0056281089783    250003641.50025 20000001.349
17.0040290355682    250003641.49975 19999999.444
18.0024311542511    250003641.50025 20000000.0860001
19.0008330345154    250003641.49975 19999998.306
19.9992351531982    250003641.49975 20000001.911
20.9976360797882    250003641.50075 19999999.046
21.9960379600525    250003641.5 20000000.079
22.9944400787354    250003641.50025 19999999.4529999
23.9928419589996    250003641.4995  19999998.654
24.9912431240082    250003641.50025 20000003.446
26.0052449703217    250003641.49975 19999998.324
27.0036470890045    250003641.49925 19999998.476
28.0020489692688    250003641.50125 20000000.544
29.0004501342773    250003641.49975 19999999.915
29.9988520145416    250003641.49975 20000001.625
30.9972541332245    250003641.5005  19999998.8330001
31.9956560134888    250003641.499   20000001.092
32.9940571784973    250003641.5 19999997.3989999
33.9924590587616    250003641.5 20000000.579
34.9908611774445    250003641.5005  20000001.679
36.0048630237579    250003641.5005  19999999.7970001
37.0032651424408    250003641.49975 20000000.964
38.0016660690308    250003641.5 20000000.506
39.000067949295 250003641.5005  19999997.459
39.9984700679779    250003641.49975 20000000.875
40.9968719482422    250003641.4995  19999999.693
41.9952731132507    250003641.5 19999999.994
42.993674993515 250003641.49975 19999999.353
43.9920771121979    250003641.5005  20000000.331
44.9904789924622    250003641.5 19999999.706
46.0044801235199    250003641.4995  20000001.363
47.0028820037842    250003641.5 19999998.71
48.001284122467 250003641.5 20000001.42
48.9996860027313    250003641.50025 19999998.551
49.9980871677399    250003641.50025 20000000.84
50.9964890480042    250003641.50025 20000000.263
51.994891166687 250003641.50025 19999999.671
52.9932930469513    250003641.4995  20000000.279
53.9916939735413    250003641.4995  19999999.046
55.0056960582733    250003641.50025 20000001.852
56.0040981769562    250003641.50025 19999997.154
57.0025000572205    250003641.50025 20000001.171
58.0009009838104    250003641.49925 20000000.188
58.9993031024933    250003641.50075 20000002.237
59.9977049827576    250003641.4995  19999998.6
60.9961071014404    250003641.49975 19999998.977
61.9945080280304    250003641.5005  20000001.664
62.9929101467133    250003641.4995  19999997.632
63.9913120269775    250003641.50075 20000002.155
65.0053141117096    250003641.49925 19999999.211
66.0037150382996    250003641.5 20000000.345
67.0021171569824    250003641.501   19999997.718
