#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 30.4.2021.
#Begin of the measurement: 12:32:17, 45137 sec after midnight.
#Add 806491937 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:	timestamp
#C1:	reprate.freq	The actual repetition rate of the comb (calculated from counter0)	Hz
#C2:	offset.freq	Offset beat frequency (see counter1)	Hz	20000000	10
#C3:	counter2.freq	Counter channel 2 frequency	Hz
#C4:	counter2.signal	Signal strength of counter channel 2 input	V
#
#S0:	4
#Statistics settings
#S1:	249429950.5	0.005
#S2:	20000000	10
#S3:	#
#S4:	#
#
#timestamp	#reprate.freq	#offset.freq	#counter2.freq	#counter2.signal
1.00080299377441	249429950.49975	20000000.9	23916595.831	0.444336
1.99240398406982	249429950.50025	20000002.114	23917520.779	0.441895
2.99080610275269	249429950.49975	20000001.675	23920025.4039999	0.443115
4.00480794906616	249429950.5	20000001.026	23916048.2000001	0.441895
5.00321006774902	249429950.50075	20000002.411	23914206.873	0.441895
6.00161099433899	249429950.49925	19999999.417	23926096.5	0.443115
7.00001311302185	249429950.5005	20000001.305	23922393.4069999	0.445557
7.99841499328613	249429950.4995	20000002.609	23975321.102	0.444336
8.99681711196899	249429950.501	20000004.411	23940504.63	0.440064
9.99521803855896	249429950.499	20000002.858	23945359.209	0.447388
10.9936199188232	249429950.50075	20000002.024	23924150.9170001	0.439453
11.9920220375061	249429950.4995	20000002.249	23921056.618	0.443726
12.9904239177704	249429950.5	20000001.506	23953278.3649999	0.442505
14.0044260025024	249429950.5	20000000.287	23923833.439	0.441284
15.0028269290924	249429950.5	20000002.024	23900502.5600001	0.442505
16.0012290477753	249429950.5005	19999999.6810001	23891228.74	0.443115
16.9996309280396	249429950.5	20000001.526	23923492.842	0.443726
17.9980330467224	249429950.5	20000002.976	23935760.943	0.441895
18.9964339733124	249429950.499	20000001.897	23937764.311	0.441284
19.9948360919952	249429950.5005	20000000.648	23947561.111	0.440674
20.9932379722595	249429950.5	20000002.868	23928084.406	0.443115
21.9916400909424	249429950.50075	20000001.175	23960373.235	0.446167
22.9900410175323	249429950.49925	20000000.645	23931613.674	0.444336
24.0040431022644	249429950.50025	20000004.348	23924615.622	0.440674
25.0024449825287	249429950.499	19999999.534	23926579.608	0.441284
26.0008471012115	249429950.501	20000002.387	23891237.866	0.441284
26.9992480278015	249429950.50025	20000003.0470001	23933701.457	0.443115
27.9976499080658	249429950.49975	20000000.729	23907634.595	0.444946
28.9960520267487	249429950.49975	20000000.7180001	23930575.49	0.443115
29.9944539070129	249429950.5005	20000002.2129999	23905909.253	0.443115
30.9928550720215	249429950.4995	20000000.668	23922998.722	0.443726
31.9912569522858	249429950.49975	20000000.722	23941285.632	0.444946
33.0052590370178	249429950.5	20000001.85	23913009.567	0.444336
34.0036609172821	249429950.50025	20000000.625	23941092.844	0.442505
35.0020620822906	249429950.50025	20000002.8660001	23918788.331	0.441895
36.0004639625549	249429950.4995	19999999.4449999	23889551.9030001	0.443726
36.9988660812378	249429950.5005	20000003.015	23899811.339	0.446777
37.9972679615021	249429950.49925	20000001.836	23948204.794	0.443115
38.9956691265106	249429950.5005	20000002.544	23944026.068	0.442505
39.9940710067749	249429950.50025	20000001.222	23938944.5840001	0.442505
40.9924731254578	249429950.50025	20000001.1390001	23898499.3499999	0.443726
41.990875005722	249429950.49975	20000003.571	23901776.5630001	0.442505
43.0048758983612	249429950.49975	20000004.429	23916820.119	0.442505
44.0032780170441	249429950.5	20000004.4859999	23919296.497	0.441895
45.0016798973084	249429950.5	19999999.511	23911907.3230001	0.444946
46.0000820159912	249429950.49975	20000003.141	23903534.7579999	0.444336
46.9984829425812	249429950.5	20000001.2969999	23922751.174	0.439453
47.996885061264	249429950.5	20000002.528	23933633.235	0.441895
48.9952869415283	249429950.50025	20000000.8150001	23885107.707	0.445557
49.9936890602112	249429950.49975	20000002.0619999	23943032.816	0.442505
50.9920899868011	249429950.499	19999998.5400001	23913014.6670001	0.443115
51.990492105484	249429950.5015	20000001.424	23960587.321	0.440064
53.0044939517975	249429950.5	19999999.2019999	23894491.467	0.442505
54.0028960704803	249429950.49975	20000002.041	23923189.851	0.441284
55.0012979507446	249429950.49975	19999998.9380001	23898776.7130001	0.443115
55.9996991157532	249429950.5	20000003.429	23898404.3329999	0.442505
56.9981009960175	249429950.5	20000000.541	23953600.599	0.443726
57.9965031147003	249429950.49975	20000002.784	23934320.8660001	0.442505
58.9949049949646	249429950.5	19999999.789	23927378.526	0.440064
59.9933059215546	249429950.5005	20000002.575	23918535.3269999	0.442505
60.9917080402374	249429950.5	20000000.173	23958613.844	0.445557
62.0057101249695	249429950.50025	20000002.881	23950318.417	0.444946
63.0041120052338	249429950.49975	20000000.909	23932826.439	0.441895
64.0025129318237	249429950.5005	20000001.569	23939693.917	0.442505
65.0009150505066	249429950.49925	20000001.368	23932709.253	0.446777
65.9993169307709	249429950.5	20000003.746	23911522.307	0.443726
66.9977190494537	249429950.50025	20000002.12	23923614.074	0.442505
67.9961199760437	249429950.4995	20000003.46	23913231.743	0.441895
68.9945220947266	249429950.50025	20000001.253	23885181.667	0.443726
69.9929239749908	249429950.5	20000002.619	23900710.806	0.444336
70.9913260936737	249429950.50025	20000001.407	23896867.589	0.443726
72.0053269863129	249429950.49975	20000004.565	23937033.94	0.445557
73.0037291049957	249429950.5	20000004.877	23917098.183	0.445557
74.00213098526	249429950.50025	20000005.125	23899735.659	0.441895
75.0005331039429	249429950.49975	20000001.198	23895803.899	0.443726
