#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 13.5.2021.
#Begin of the measurement: 16:17:42, 58662 sec after midnight.
#Add 807628662 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:	timestamp
#C1:	reprate.freq	The actual repetition rate of the comb (calculated from counter0)	Hz
#C2:	offset.freq	Offset beat frequency (see counter1)	Hz	20000000	10
#C3:	counter2.freq	Counter channel 2 frequency	Hz
#C4:	counter2.signal	Signal strength of counter channel 2 input	V
#
#S0:	4
#Statistics settings
#S1:	250294157	0.005
#S2:	20000000	10
#S3:	25725264.7	253179.54	21	474000000000000
#S4:	#
#
#timestamp	#reprate.freq	#offset.freq	#counter2.freq	#counter2.signal
0	250294157.001	19999999.807	25806465.4940001	0.456543
0.998401880264282	250294156.99975	20000001.224	25775154.4679999	0.459595
1.99680399894714	250294157.00025	19999998.492	25749443.9120001	0.463867
3.01080584526062	250294156.99925	19999999.822	25795712.88	0.461426
4.00920701026917	250294157.0005	20000000.111	25841677.487	0.452881
5.00760889053345	250294157.00025	19999999.95	25805499.937	0.462647
6.00601100921631	250294157	20000000.302	25872523.846	0.462036
7.00441288948059	250294156.99975	19999999.448	25875433.28	0.464478
8.00281405448914	250294157.00025	20000000.497	25774243.171	0.455322
9.00121593475342	250294157	19999998.674	25815918.52	0.460815
9.99961805343628	250294156.99975	20000001.544	25774434.446	0.463867
10.9980199337006	250294157.0005	19999999.51	25718229.158	0.457764
12.0120210647583	250294156.99975	20000000.093	25763634.154	0.461426
13.0104229450226	250294157	20000000.516	25679162.237	0.457764
14.0088250637054	250294156.99975	19999998.938	25710923.664	0.458374
15.0072269439697	250294157.00025	20000000.18	25739816.318	0.460815
16.0056278705597	250294156.99975	20000000.629	25706540.794	0.458984
17.0040299892426	250294157.0005	19999998.857	25720031.241	0.461426
18.0024318695068	250294156.9995	20000001.046	25769176.789	0.452881
19.0008339881897	250294157.00075	19999999.464	25733913.625	0.460815
19.9992349147797	250294156.9995	19999999.792	25848498.536	0.459595
20.9976370334625	250294157.0005	20000000.624	25783917.882	0.458984
22.011638879776	250294156.9985	20000000.275	25708878.78	0.461426
23.0100409984589	250294157.0015	20000000.246	25753571.9209999	0.460815
24.0084419250488	250294156.999	20000000.451	25823523.664	0.460815
25.0068440437317	250294157.00075	19999998.674	25803733.061	0.458374
26.005245923996	250294156.9995	20000000.242	25802566.273	0.457153
27.0036480426788	250294157.00025	19999998.6849999	25779442.696	0.455322
28.0020489692688	250294157	20000000.686	25763442.322	0.455322
29.0004508495331	250294156.99975	19999999.633	25868449.7870001	0.457764
29.9988529682159	250294157.00025	20000001.365	25886578.5849999	0.456543
30.9972548484802	250294157	20000000.016	25860215.9100001	0.455933
32.0112569332123	250294156.99925	19999999.1719999	26020174.288	0.454712
33.0096578598022	250294157.00075	20000000.722	25891041.481	0.460815
34.0080599784851	250294157	20000000.0750001	25965617.997	0.455322
35.0064618587494	250294157	20000000.1110001	25920174.9230001	0.455933
36.0048639774323	250294157.00025	20000000.405	25873132.3729999	0.458374
37.0032649040222	250294156.99975	19999998.969	25890093.1620001	0.457764
38.0016670227051	250294156.99975	19999999.645	25919676.3149999	0.458984
39.0000689029694	250294157.00025	20000000.934	25913791.7850001	0.452881
39.9984710216522	250294156.9995	20000000.476	25889936.5259999	0.459595
41.0124719142914	250294157.0005	19999998.886	25821073.153	0.462036
42.0108740329742	250294156.9995	19999999.9270001	25896477.046	0.454712
43.0092759132385	250294157.00025	20000000.446	25853698.179	0.454102
44.0076780319214	250294156.9995	20000000.1159999	25808148.798	0.458984
45.0060789585114	250294157.0015	20000001.089	25822084.309	0.461426
46.0044808387756	250294156.999	19999998.403	25883728.227	0.459595
47.0028829574585	250294157.00075	20000000.5630001	25843003.834	0.456543
48.0012848377228	250294156.99975	19999999.9369999	25773878.713	0.459595
48.9996860027313	250294157	19999999.7640001	25753633.514	0.456543
49.9980878829956	250294157.0005	20000000.153	25782466.358	0.459595
51.0120899677277	250294156.99925	19999999.883	25877999.967	0.460205
52.0104918479919	250294157.0005	20000000.183	25757592.224	0.458374
53.0088930130005	250294156.99975	19999999.624	25828282.737	0.464478
54.0072948932648	250294156.99975	20000000.67	25845218.913	0.460205
55.0056970119476	250294157.00025	19999999.926	25897656.604	0.462036
56.0040988922119	250294157	20000000.1	25877634.0010001	0.459595
57.0025000572205	250294157	19999999.764	25807373.814	0.460205
58.0009019374847	250294157.00075	19999999.722	25920748.013	0.453491
58.9993040561676	250294156.999	20000000.302	25962504.506	0.456543
59.9977059364319	250294157.0005	20000000.007	25868768.441	0.462036
61.0117070674896	250294156.99975	19999999.801	25801691.171	0.461426
62.0101089477539	250294157.0005	19999999.803	25824131.709	0.463257
63.0085110664368	250294156.999	20000000.282	25740015.624	0.454102
64.0069129467011	250294156.9995	19999999.976	25707194.184	0.460205
65.005313873291	250294157.0005	19999999.453	25855197.502	0.458374
66.0037159919739	250294157	20000000.132	25897070.37	0.460205
67.0021178722382	250294157.00025	20000001.169	25879190.779	0.461426
68.000519990921	250294156.99975	19999999.231	25993501.035	0.452271
68.9989218711853	250294157.0015	19999999.934	25853775.0520001	0.462647
70.012923002243	250294156.998	20000000.306	26001178.3609999	0.462036
71.0113248825073	250294157.001	20000000.88	25937131.204	0.458984
72.0097270011902	250294157.00025	19999998.797	25972958.0170001	0.454712
73.0081288814545	250294156.9995	20000000.411	25953120.1029999	0.460205
74.006530046463	250294157.0005	20000000.274	25942130.556	0.454102
