#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 15.2.2021.
#Begin of the measurement: 13:38:13, 49093 sec after midnight.
#Add 800102293 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:    timestamp
#C1:    reprate.freq    The actual repetition rate of the comb (calculated from counter0)   Hz
#C2:    offset.freq Offset beat frequency (see counter1)    Hz  20000000    10
#
#S0:    4
#Statistics settings
#S1:    250003641.5 0.005
#S2:    20000000    10
#
#timestamp  #reprate.freq   #offset.freq
0   250003641.50025 20000000.839
1.01400208473206    250003641.5005  20000001.137
2.01240420341492    250003641.50025 19999998.696
3.0108060836792 250003641.4995  20000001.035
4.00920701026917    250003641.50025 20000000.421
5.00760912895203    250003641.50025 19999999.808
6.00601100921631    250003641.4995  20000000.0520001
7.00441312789917    250003641.5005  19999999.983
8.00281405448914    250003641.4995  20000001.693
9.001216173172  250003641.4995  19999998.016
9.99961805343628    250003641.5005  20000000.912
11.0136201381683    250003641.49975 19999998.288
12.0120210647583    250003641.50025 20000000.522
13.0104231834412    250003641.5005  19999999.543
14.0088250637054    250003641.5 19999998.942
15.0072271823883    250003641.49975 19999999.091
16.0056281089783    250003641.50025 20000002.0910001
17.0040299892426    250003641.4995  19999999.2969999
18.0024321079254    250003641.5005  20000002.2230001
19.0008339881897    250003641.4995  20000000.1339999
19.9992361068726    250003641.49975 19999998.195
21.0132369995117    250003641.50025 20000000.7199999
22.0116391181946    250003641.50075 20000000.5480001
23.0100409984589    250003641.49975 19999998.518
24.0084431171417    250003641.499   19999999.7939999
25.0068440437317    250003641.5005  20000001.0010001
26.0052461624146    250003641.50025 19999999.27
27.0036480426788    250003641.50025 20000000.916
28.0020501613617    250003641.4995  19999999.92
29.0004510879517    250003641.4995  19999999.1620001
30.0144531726837    250003641.5005  20000000.057
31.012855052948 250003641.499   20000002.1099999
32.0112571716309    250003641.501   19999998.079
33.0096580982208    250003641.49975 20000000.174
34.0080602169037    250003641.50025 19999999.423
35.006462097168 250003641.4995  20000002.554
36.0048642158508    250003641.5005  19999998.804
37.0032651424408    250003641.50025 20000000.229
38.0016670227051    250003641.5 19999998.735
39.0000691413879    250003641.50025 19999999.636
40.0140709877014    250003641.5 20000000.603
41.01247215271  250003641.49925 20000001.7229999
42.0108740329742    250003641.50025 19999998.12
43.0092761516571    250003641.5 20000001.475
44.0076780319214    250003641.5 19999996.612
45.0060791969299    250003641.5 20000002.56
46.0044810771942    250003641.5 19999999.019
47.0028831958771    250003641.50075 20000000.827
48.0012850761414    250003641.49925 19999999.369
48.9996860027313    250003641.50025 20000001.314
50.0136880874634    250003641.49925 20000000.44
51.0120902061462    250003641.50025 19999998.626
52.0104920864105    250003641.49975 20000001.182
53.0088930130005    250003641.5 19999999.278
54.0072951316834    250003641.501   19999998.694
55.0056970119476    250003641.4995  20000001.495
56.0040991306305    250003641.49975 19999999.341
57.0025000572205    250003641.5005  20000000.885
58.0009021759033    250003641.50025 19999999.629
59.0149040222168    250003641.49925 19999999.439
60.0133061408997    250003641.5005  19999999.462
61.0117080211639    250003641.5 20000000.691
62.0101091861725    250003641.5 20000000.423
63.0085110664368    250003641.49975 20000000.2999999
64.0069131851196    250003641.4995  20000001.228
65.0053150653839    250003641.5005  19999998.357
66.0037159919739    250003641.50025 19999999.015
67.0021181106567    250003641.49975 19999999.878
68.000519990921 250003641.4995  19999999.446
69.0145220756531    250003641.50075 19999999.149
70.012923002243 250003641.50075 20000002.196
71.0113251209259    250003641.499   20000001.806
72.0097270011902    250003641.50025 19999997.7459999
73.008129119873 250003641.5 19999999.613
74.006530046463 250003641.50025 20000002.5750001
75.0049321651459    250003641.5 19999998.4699999
76.0033340454102    250003641.49925 19999998.937
77.001736164093 250003641.5005  20000002.49
78.000137090683 250003641.4995  20000000.021
79.014139175415 250003641.5 19999998.23
80.0125410556793    250003641.49975 19999998.525
81.0109431743622    250003641.50075 20000001.373
82.0093441009521    250003641.5 20000000.007
83.007746219635 250003641.50025 19999999.3379999
84.0061480998993    250003641.49875 20000002.166
