#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 15.2.2021.
#Begin of the measurement: 14:21:59, 51719 sec after midnight.
#Add 800104919 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:    timestamp
#C1:    reprate.freq    The actual repetition rate of the comb (calculated from counter0)   Hz
#C2:    offset.freq Offset beat frequency (see counter1)    Hz  20000000    10
#
#S0:    4
#Statistics settings
#S1:    250003641.5 0.005
#S2:    20000000    10
#
#timestamp  #reprate.freq   #offset.freq
0.998402118682861   250003641.4995  19999997.878
1.99680399894714    250003641.50025 20000002.667
2.99520492553711    250003641.4995  19999998.627
3.99360704421997    250003641.5 20000002.361
4.99200892448425    250003641.50025 19999997.306
5.99041104316711    250003641.49975 19999999.265
6.9888129234314 250003641.50075 20000000.767
7.98721408843994    250003641.49925 20000000.636
8.98561596870422    250003641.5005  19999999.743
9.99961805343628    250003641.49925 20000000.816
10.9980199337006    250003641.50025 20000000.5979999
11.9964210987091    250003641.5005  19999997.863
12.9948229789734    250003641.49975 20000000.303
13.9932250976563    250003641.50025 20000000.9690001
14.9916269779205    250003641.49975 20000001.0259999
15.9900279045105    250003641.50025 19999998.069
16.9884300231934    250003641.4995  20000001.444
17.9868319034576    250003641.5005  19999998.679
18.9852340221405    250003641.50025 20000000.493
19.9992349147797    250003641.49925 20000001.076
20.9976370334625    250003641.5005  19999999.6850001
21.9960389137268    250003641.5 19999999.8549999
22.9944410324097    250003641.4995  19999997.0190001
23.9928419589996    250003641.50025 20000002.9119999
24.9912440776825    250003641.49975 19999999.5370001
25.9896459579468    250003641.5 19999999.268
26.9880480766296    250003641.50075 20000003.1669999
27.9864490032196    250003641.5 19999999.143
28.9848511219025    250003641.4995  19999998.217
29.9988529682159    250003641.50025 19999999.7490001
30.9972550868988    250003641.4995  19999997.4579999
31.9956560134888    250003641.5005  20000001.2230001
32.9940581321716    250003641.5005  19999999.74
33.9924600124359    250003641.49925 20000003.387
34.9908621311188    250003641.49975 19999999.315
35.9892630577087    250003641.5 19999999.951
36.987664937973 250003641.4995  19999999.992
37.9860670566559    250003641.50075 19999998.193
39.0000689029694    250003641.5 19999999.14
39.9984700679779    250003641.4995  20000004.863
40.9968719482422    250003641.5005  19999995.9
41.995274066925 250003641.5005  19999999.829
42.9936759471893    250003641.49975 20000003.362
43.9920771121979    250003641.4995  19999997.1
44.9904789924622    250003641.50025 20000003.546
45.988881111145 250003641.49975 19999996.161
46.9872829914093    250003641.5 20000004.048
47.9856851100922    250003641.49925 19999998.233
48.9996860027313    250003641.501   19999997.697
49.9980881214142    250003641.50025 20000002.956
50.9964900016785    250003641.49975 19999998.031
51.9948921203613    250003641.50025 19999999.815
52.9932930469513    250003641.49975 19999998.944
53.9916949272156    250003641.5 19999998.822
54.9900970458984    250003641.5005  20000004.34
55.9884989261627    250003641.49925 19999999.4500001
56.9869000911713    250003641.5005  20000001.336
57.9853019714355    250003641.49975 19999998.567
58.9993040561676    250003641.50025 19999999.427
59.9977059364319    250003641.5 19999997.692
60.9961071014404    250003641.4995  20000000.8889999
61.9945089817047    250003641.50025 20000002.762
62.9929111003876    250003641.50025 19999999.0320001
63.9913129806519    250003641.499   19999996.948
64.9897139072418    250003641.50075 20000003.9530001
65.9881160259247    250003641.49925 19999999.643
66.986517906189 250003641.50075 19999997.839
68.000519990921 250003641.5 20000001.285
68.998920917511 250003641.50025 19999998.952
69.9973230361938    250003641.50025 19999998.688
70.9957249164581    250003641.49925 20000002.464
71.994127035141 250003641.50075 20000000.1880001
72.992527961731 250003641.50025 19999998.903
73.9909300804138    250003641.49975 19999999.109
74.9893319606781    250003641.499   20000001.295
75.987734079361 250003641.50075 19999998.852
76.9861350059509    250003641.49925 20000001.146
78.000137090683 250003641.50075 19999999.0599999
78.9985389709473    250003641.5 20000000.669
79.9969410896301    250003641.4995  20000000.069
80.9953420162201    250003641.49975 20000001.1290001
81.993744134903 250003641.50075 19999999.339
82.9921460151672    250003641.50025 19999998.1869999
83.9905481338501    250003641.49975 20000002.5890001
84.9889500141144    250003641.50025 19999998.9649999
85.9873509407043    250003641.5 19999999.8410001
86.9857530593872    250003641.4995  19999999.8429999
87.9997549057007    250003641.49975 19999998.826
88.9981570243835    250003641.5 20000002.158
89.9965579509735    250003641.50075 19999998.899
90.9949600696564    250003641.49975 19999997.559
91.9933619499207    250003641.49975 20000001.642
92.9917640686035    250003641.49975 20000000.208
93.9901649951935    250003641.49975 20000001.926
94.9885671138763    250003641.5005  19999997.562
95.9869689941406    250003641.5005  20000002.632
97.0009710788727    250003641.4995  19999999.318
97.9993720054626    250003641.49975 20000000.302
98.9977741241455    250003641.5005  19999999.555
99.9961760044098    250003641.5005  19999999.575
100.994578123093    250003641.49925 20000000.505
101.992979049683    250003641.50025 19999999.174
102.991380929947    250003641.50025 20000000.016
103.98978304863 250003641.4995  20000000.468
104.988184928894    250003641.5 20000001.3940001
105.986586093903    250003641.49975 19999999.723
107.000587940216    250003641.49975 19999998.962
107.998990058899    250003641.501   20000001.553
108.997391939163    250003641.49975 19999995.768
109.995793104172    250003641.5 20000003.153
110.994194984436    250003641.5 19999999.816
111.992597103119    250003641.5 20000001.334
112.990998983383    250003641.499   19999998.169
113.989399909973    250003641.5005  19999998.976
114.987802028656    250003641.5005  20000000.296
115.98620390892 250003641.5 20000002.0760001
117.000205993652    250003641.50075 19999998.964
117.998606920242    250003641.499   20000001.143
118.997009038925    250003641.49975 19999997.928
119.995410919189    250003641.5 20000000.559
120.993813037872    250003641.5005  20000001.7229999
121.992213964462    250003641.5 19999998.181
122.990616083145    250003641.5 20000000.84
123.989017963409    250003641.49925 20000000.508
124.987420082092    250003641.5 19999997.1949999
126.001421928406    250003641.50125 19999998.6220001
126.999823093414    250003641.499   20000001.6639999
127.998224973679    250003641.49975 20000000.403
128.996627092361    250003641.501   19999998.3360001
129.995028972626    250003641.49975 20000003.4959999
130.993429899216    250003641.50025 19999997.8150001
131.991832017899    250003641.49975 19999999.421
132.990233898163    250003641.4995  20000003.045
133.988636016846    250003641.4995  19999997.795
134.987036943436    250003641.50075 20000001.5680001
136.001039028168    250003641.49975 20000001.0749999
136.999440908432    250003641.50075 19999999.582
137.997843027115    250003641.4995  19999997.289
138.996243953705    250003641.5 20000001.472
139.994646072388    250003641.5 19999998.234
140.993047952652    250003641.5 20000000.837
141.991450071335    250003641.50025 20000000.458
142.989850997925    250003641.49975 20000000.166
