Generated by TimeView III
Date:;Tue Apr 20 14:48:18 2021Instrument:;PENDULUM, CNT-91, 232653, V1.28 25 Aug 2010 11:52
21.900174493204; 250000000.035;
22.000175284987; 250000000.542496;
22.100176084919; 250000000.169999;
22.200176876844; 250000000.187499;
22.300177676808; 250000000.089999;
22.400178468522; 250000000.714994;
22.500179268466; 250000000.139999;
22.600180068247; 250000000.547496;
22.700180860241; 250000000.015;
22.800181660114; 250000000.317497;
22.900182451981; 250000000.332497;
23.000183251642; 250000000.847493;
23.100184043686; 249999999.890001;
23.200184843493; 250000000.482496;
23.300185635529; 249999999.910001;
23.400186435338; 250000000.477496;
23.500187227283; 250000000.137499;
23.600188027061; 250000000.554996;
23.700188827008; 250000000.132499;
23.800189618887; 250000000.302498;
23.900190418543; 250000000.859993;
24.000191210485; 250000000.144999;
24.100192010488; 249999999.9925;
24.2001928022; 250000000.719994;
24.300193602258; 249999999.855001;
24.400194394161; 250000000.242498;
24.500195193985; 250000000.439996;
24.60019598581; 250000000.437497;
24.700196785697; 250000000.282498;
24.800197577701; 249999999.99;
24.900198377538; 250000000.407497;
25.000199177465; 250000000.182499;
25.100199969285; 250000000.449996;
25.200200769064; 250000000.552496;
25.300201561028; 250000000.089999;
25.400202360852; 250000000.439996;
25.500203152628; 250000000.559996;
25.60020395261; 250000000.045;
25.700204744531; 250000000.197498;
25.800205544331; 250000000.499996;
25.900206336275; 250000000.139999;
26.00020713615; 250000000.312498;
26.100207928047; 250000000.257498;
26.200208727884; 250000000.407497;
26.30020952781; 250000000.184999;
26.400210319631; 250000000.447496;
26.500211119376; 250000000.637495;
26.60021191138; 249999999.99;
26.700212711247; 250000000.332497;
26.800213503193; 250000000.134999;
26.900214303018; 250000000.437497;
27.000215094919; 250000000.247498;
27.100215894823; 250000000.239998;
27.20021668666; 250000000.407497;
27.30021748664; 250000000.05;
27.400218278448; 250000000.479996;
27.500219078248; 250000000.499996;
27.600219870183; 250000000.162499;
27.700220670146; 250000000.092499;
27.800221461934; 250000000.529996;
27.900222261919; 250000000.0375;
28.00022305373; 250000000.472496;
28.100223853548; 250000000.454996;
28.200224645493; 250000000.137499;
28.300225445401; 250000000.229998;
28.400226237227; 250000000.434997;
28.500227037096; 250000000.327497;
28.600227829017; 250000000.197498;
28.700228628818; 250000000.497496;
28.80022942067; 250000000.369997;
28.900230220584; 250000000.214998;
29.000231012427; 250000000.392497;
29.1002318124; 250000000.067499;
29.200232604155; 250000000.612495;
29.300233404112; 250000000.107499;
29.400234196004; 250000000.269998;
29.500234995839; 250000000.412497;
29.600235787901; 249999999.845001;
29.700236587683; 250000000.544996;
29.800237379486; 250000000.492496;
29.900238179416; 250000000.174999;
30.000238971369; 250000000.117499;
30.100239771125; 250000000.609995;
30.200240562955; 250000000.424997;
30.300241362946; 250000000.0225;
30.400242154742; 250000000.509996;
30.500242954599; 250000000.357497;
30.60024374657; 250000000.072499;
30.700244546428; 250000000.354997;
30.800245338393; 250000000.087499;
30.90024613814; 250000000.632495;
31.000246930032; 250000000.269998;
31.100247729927; 250000000.262498;
31.200248521668; 250000000.647495;
31.300249321715; 249999999.882501;
31.400250113496; 250000000.547496;
31.500250913386; 250000000.274998;
31.600251705356; 250000000.074999;
31.700252505173; 250000000.457496;
31.800253297063; 250000000.274998;
31.900254089007; 250000000.139999;
32.000254888889; 250000000.294998;
32.100255680755; 250000000.334997;
32.20025648067; 250000000.212498;
32.300257272482; 250000000.469996;
32.400258072163; 250000000.797494;
32.500258864149; 250000000.035;
32.600259664064; 250000000.212498;
32.700260456007; 250000000.142499;
32.800261255861; 250000000.364997;
32.900262047845; 250000000.04;
33.000262847701; 250000000.359997;
33.100263639504; 250000000.492496;
33.200264439337; 250000000.417497;
33.300265231077; 250000000.649995;
33.400266031095; 249999999.955;
33.500266823021; 250000000.184999;
33.600267622864; 250000000.392497;
33.700268414794; 250000000.174999;
33.800269214641; 250000000.382497;
33.900270006496; 250000000.362497;
34.000270806458; 250000000.094999;
34.100271598321; 250000000.342497;
34.200272398268; 250000000.132499;
34.300273190105; 250000000.407497;
34.400273989949; 250000000.389997;
34.50027478173; 250000000.547496;
34.600275581653; 250000000.192498;
34.700276373522; 250000000.327497;
34.80027716546; 250000000.154999;
34.900277965246; 250000000.534996;
35.000278757247; 249999999.9975;
35.100279556991; 250000000.639995;
35.200280349028; 249999999.907501;
35.300281148905; 250000000.307498;
35.400281940688; 250000000.542496;
35.500282740602; 250000000.214998;
35.600283532427; 250000000.437497;
35.700284332344; 250000000.207498;
35.800285124179; 250000000.412497;
35.900285924112; 250000000.167499;
36.000286715861; 250000000.627495;
36.100287515748; 250000000.282498;
36.200288307774; 249999999.935001;
36.300289099595; 250000000.447496;
36.400289899489; 250000000.264998;
36.500290691325; 250000000.409997;
36.600291491302; 250000000.0575;
36.700292283019; 250000000.707494;
36.800293082956; 250000000.157499;
36.900293874854; 250000000.254998;
37.000294674688; 250000000.414997;
37.100295466702; 249999999.965;
37.200296258537; 250000000.412497;
37.300297058411; 250000000.314997;
37.400297850283; 250000000.319997;
37.500298650155; 250000000.319997;
37.600299441963; 250000000.479996;
37.700300241854; 250000000.272498;
37.800301033715; 250000000.347497;
37.900301833668; 250000000.117499;
38.000302625576; 250000000.229998;
38.100303417448; 250000000.319997;
38.200304217392; 250000000.139999;
38.300305009285; 250000000.267498;
38.400305809103; 250000000.454996;
38.500306600931; 250000000.429997;
38.600307400821; 250000000.274998;
38.700308192655; 250000000.414997;
38.800308984562; 250000000.232498;
38.900309784422; 250000000.349997;
39.000310576376; 250000000.114999;
39.100311376186; 250000000.474996;
39.200312168101; 250000000.212498;
39.300312967938; 250000000.407497;
39.400313759875; 250000000.157499;
39.500314559657; 250000000.544996;
39.600315351489; 250000000.419997;
39.700316143311; 250000000.444996;
39.80031694342; 249999999.727502;
39.90031773526; 250000000.399997;
40.000318535018; 250000000.604995;
40.1003193269; 250000000.294998;
40.200320118905; 249999999.9875;
40.300320918773; 250000000.329997;
40.400321710652; 250000000.302498;
40.500322510493; 250000000.397497;
40.600323302346; 250000000.367497;
40.700324102245; 250000000.252498;
40.800324894094; 250000000.377497;
40.900325685992; 250000000.254998;
41.000326485858; 250000000.334997;
41.100327277737; 250000000.302498;
41.200328077665; 250000000.179999;
41.300328869522; 250000000.357497;
41.400329669413; 250000000.272498;
41.500330461185; 250000000.569995;
41.600331253147; 250000000.094999;
41.700332053027; 250000000.299998;
41.800332844927; 250000000.249998;
41.90033364475; 250000000.442496;
42.000334436756; 249999999.985;
42.100335228542; 250000000.534996;
42.200336028504; 250000000.094999;
42.300336820251; 250000000.632495;
42.400337620183; 250000000.169999;
42.500338411963; 250000000.549996;
42.600339211953; 250000000.025;
42.70034000373; 250000000.557496;
42.800340795639; 250000000.227498;
42.90034159546; 250000000.447496;
43.000342387537; 249999999.807502;
43.100343187355; 250000000.454996;
43.200343979213; 250000000.354997;
43.300344771131; 250000000.204998;
43.400345570943; 250000000.469996;
43.500346362773; 250000000.424997;
43.600347162683; 250000000.224998;
43.700347954531; 250000000.379997;
43.800348746478; 250000000.132499;
43.900349546392; 250000000.214998;
44.000350338174; 250000000.544996;
44.100351130128; 250000000.114999;
44.200351929945; 250000000.457496;
44.30035272177; 250000000.437497;
44.400353521734; 250000000.089999;
44.500354313545; 250000000.472496;
44.600355105485; 250000000.149999;
44.700355905292; 250000000.482496;
44.800356697282; 250000000.025;
44.900357497173; 250000000.272498;
45.000358289054; 250000000.297498;
45.100359080888; 250000000.414997;
45.20035988062; 250000000.669995;
45.300360672528; 250000000.229998;
45.400361464586; 249999999.855001;
45.500362264337; 250000000.622495;
45.600363056267; 250000000.174999;
45.700363856119; 250000000.369997;
45.800364648083; 250000000.089999;
45.900365439923; 250000000.399997;
46.000366239792; 250000000.327497;
46.10036703165; 250000000.354997;
46.200367823423; 250000000.567496;
46.300368623347; 250000000.189998;
46.400369415301; 250000000.114999;
46.500370215091; 250000000.524996;
46.600371006972; 250000000.297498;
46.70037179888; 250000000.229998;
46.80037259867; 250000000.524996;
46.90037339073; 249999999.850001;
47.000374182509; 250000000.552496;
47.100374982455; 250000000.134999;
47.200375774325; 250000000.324997;
47.300376574107; 250000000.544996;
47.400377366095; 250000000.03;
47.50037815801; 250000000.212498;
47.600378957865; 250000000.362497;
47.700379749595; 250000000.674995;
47.800380541562; 250000000.082499;
47.90038134138; 250000000.454996;
48.000382133285; 250000000.237498;
48.100382925151; 250000000.334997;
48.200383724964; 250000000.467496;
48.30038451701; 249999999.885001;
48.400385308794; 250000000.539996;
48.500386108739; 250000000.137499;
48.600386900592; 250000000.367497;
48.700387692536; 250000000.139999;
48.800388492289; 250000000.617495;
48.900389284258; 250000000.077499;
49.000390076176; 250000000.204998;
49.100390875861; 250000000.787494;
49.200391667847; 250000000.035;
49.300392459755; 250000000.229998;
49.400393259613; 250000000.354997;
49.500394051508; 250000000.262498;
49.600394851369; 250000000.347497;
49.700395643111; 250000000.644995;
49.800396435137; 249999999.935001;
49.90039723511; 250000000.067499;
50.000398026826; 250000000.709994;
50.100398818848; 249999999.945;
50.200399618668; 250000000.449996;
50.300400410443; 250000000.562496;
50.400401202364; 250000000.197498;
50.500402002299; 250000000.162499;
50.600402794167; 250000000.329997;
50.700403586013; 250000000.384997;
50.800404385788; 250000000.562496;
50.900405177737; 250000000.127499;
51.000405969577; 250000000.399997;
51.100406769567; 250000000.025;
51.200407561398; 250000000.422497;
51.300408361314; 250000000.209998;
51.400409153101; 250000000.532496;
51.500409945028; 250000000.182499;
51.600410744805; 250000000.557496;
51.700411536864; 249999999.852501;
51.800412328683; 250000000.452496;
51.900413128522; 250000000.402497;
52.000413920506; 250000000.04;
52.100414712245; 250000000.652495;
52.200415512163; 250000000.204998;
52.300416304026; 250000000.342497;
52.400417103821; 250000000.512496;
52.500417895858; 249999999.907501;
52.600418687828; 250000000.074999;
52.700419487592; 250000000.589995;
52.800420279468; 250000000.309998;
52.900421071357; 250000000.277498;
53.000421871296; 250000000.152499;
53.100422663119; 250000000.442497;
53.200423463019; 250000000.249998;
53.300424254854; 250000000.412497;
53.400425046769; 250000000.212498;
53.500425846645; 250000000.309998;
53.600426638355; 250000000.724994;
53.700427430297; 250000000.144999;
53.800428230201; 250000000.239998;
53.900429022153; 250000000.119999;
54.00042981404; 250000000.282498;
54.100430613923; 250000000.292498;
54.20043140573; 250000000.482496;
54.300432197629; 250000000.252498;
54.400432997501; 250000000.319997;
54.500433789398; 250000000.257498;
54.600434581198; 250000000.499996;
54.700435381162; 250000000.089999;
54.800436172947; 250000000.537496;
54.900436964891; 250000000.139999;
55.000437764722; 250000000.422497;
55.100438556623; 250000000.247498;
55.200439348523; 250000000.249998;
55.300440148393; 250000000.324997;
55.400440940274; 250000000.297498;
55.500441732107; 250000000.417497;
55.600442531942; 250000000.412497;
55.700443323796; 250000000.364997;
55.800444115843; 249999999.882501;
55.900444915745; 250000000.244998;
56.000445707556; 250000000.472496;
56.100446499468; 250000000.219998;
56.200447299322; 250000000.364997;
56.30044809115; 250000000.429997;
56.400448882947; 250000000.507496;
56.500449683029; 249999999.795002;
56.600450474872; 250000000.392497;
56.700451266736; 250000000.339997;
56.80045206668; 250000000.139999;
56.900452858484; 250000000.489996;
57.000453650397; 250000000.217498;
57.100454442155; 250000000.604995;
57.200455242028; 250000000.317497;
57.30045603396; 250000000.169999;
57.400456825833; 250000000.317497;
57.500457625642; 250000000.477496;
57.600458417611; 250000000.077499;
57.700459209522; 250000000.222498;
57.80046000938; 250000000.354997;
57.900460801307; 250000000.182499;
58.00046159312; 250000000.467496;
58.100462385013; 250000000.267498;
58.200463184846; 250000000.417497;
58.300463976773; 250000000.182499;
58.400464768683; 250000000.224998;
58.500465568412; 250000000.677495;
58.600466360246; 250000000.414997;
58.700467152228; 250000000.045;
58.800467952127; 250000000.252498;
58.900468744058; 250000000.172499;
59.000469535846; 250000000.529996;
59.100470327828; 250000000.045;
59.200471127574; 250000000.634995;
59.300471919507; 250000000.167499;
59.400472711375; 250000000.329997;
59.50047351115; 250000000.562496;
59.60047430323; 249999999.800002;
59.700475095068; 250000000.404997;
59.800475887025; 250000000.107499;
59.900476686862; 250000000.407497;
60.000477478723; 250000000.347497;
60.100478270501; 250000000.554996;
60.200479070251; 250000000.624995;
60.300479862256; 249999999.9875;
60.400480654184; 250000000.179999;
60.500481446058; 250000000.314997;
60.600482245934; 250000000.309998;
60.700483037792; 250000000.354997;
60.800483829712; 250000000.199998;
60.900484629562; 250000000.374997;
61.000485421442; 250000000.299998;
61.100486213277; 250000000.412497;
61.200487005292; 249999999.9625;
61.300487805055; 250000000.592495;
61.400488596954; 250000000.252498;
61.500489388926; 250000000.069999;
61.60049018867; 250000000.639995;
61.70049098056; 250000000.274998;
61.800491772437; 250000000.307498;
61.900492564337; 250000000.249998;
62.000493364283; 250000000.134999;
62.100494156028; 250000000.637495;
62.200494947993; 250000000.087499;
62.300495739872; 250000000.302498;
62.400496539631; 250000000.602495;
62.50049733158; 250000000.127499;
62.600498123384; 250000000.489996;
62.700498915401; 249999999.9575;
62.800499715137; 250000000.659995;
62.900500507154; 249999999.9575;
63.000501298992; 250000000.404997;
63.100502098814; 250000000.444996;
63.200502890717; 250000000.242498;
63.300503682601; 250000000.289998;
63.400504474483; 250000000.294998;
63.500505274452; 250000000.077499;
63.600506066259; 250000000.482496;
63.700506858173; 250000000.214998;
63.800507650069; 250000000.259998;
63.900508449814; 250000000.637495;
64.000509241807; 250000000.0175;
64.100510033587; 250000000.549996;
64.200510825566; 250000000.0525;
64.300511625387; 250000000.447496;
64.400512417263; 250000000.309998;
64.500513209127; 250000000.339997;
64.600514000967; 250000000.399997;
64.700514800761; 250000000.514996;
64.800515592783; 249999999.945;
64.900516384611; 250000000.429997;
65.000517176645; 249999999.915001;
65.100517976426; 250000000.547496;
65.200518768393; 250000000.082499;
65.300519560137; 250000000.639995;
65.40052035196; 250000000.442497;
65.500521151916; 250000000.109999;
65.600521943832; 250000000.209998;
65.70052273569; 250000000.354997;
65.800523527611; 250000000.197498;
65.900524327465; 250000000.364997;
66.000525119337; 250000000.319997;
66.100525911216; 250000000.302498;
66.200526703112; 250000000.259998;
66.30052750292; 250000000.479996;
66.400528294841; 250000000.197498;
66.500529086753; 250000000.219998;
66.60052987863; 250000000.307498;
66.700530678467; 250000000.407497;
66.80053147021; 250000000.642495;
66.900532262211; 249999999.9975;
67.000533054026; 250000000.462496;
67.100533845949; 250000000.192498;
67.200534645861; 250000000.219998;
67.300535437683; 250000000.444996;
67.400536229668; 250000000.0375;
67.500537021494; 250000000.434997;
67.60053782138; 250000000.284998;
67.700538613285; 250000000.237498;
67.800539405032; 250000000.632495;
67.900540196972; 250000000.149999;
68.000540988869; 250000000.257498;
68.100541788743; 250000000.314997;
68.200542580688; 250000000.137499;
68.300543372445; 250000000.607495;
68.400544164349; 250000000.239998;
68.500544964234; 250000000.287498;
68.600545756064; 250000000.424997;
68.700546548047; 250000000.0425;
68.80054733981; 250000000.592495;
68.900548131799; 250000000.0275;
69.000548931613; 250000000.464996;
69.100549723511; 250000000.254998;
69.200550515474; 250000000.092499;
69.300551307319; 250000000.387497;
69.400552099101; 250000000.544996;
69.500552899033; 250000000.169999;
69.6005536909; 250000000.332497;
69.700554482764; 250000000.339997;
69.800555274708; 250000000.139999;
69.900556066682; 250000000.064999;
70.000556866389; 250000000.732494;
70.100557658321; 250000000.169999;
70.200558450246; 250000000.187499;
70.300559242064; 250000000.454996;
70.40056003396; 250000000.259998;
70.500560833857; 250000000.257498;
70.600561625639; 250000000.544996;
70.700562417629; 250000000.025;
70.800563209449; 250000000.449996;
70.900564001405; 250000000.109999;
71.00056480121; 250000000.487496;
71.100565593094; 250000000.289998;
71.200566384982; 250000000.279998;
71.300567176824; 250000000.394997;
71.400567968666; 250000000.394997;
71.50056876861; 250000000.139999;
71.600569560464; 250000000.364997;
71.700570352336; 250000000.319997;
71.800571144227; 250000000.272498;
71.900571936131; 250000000.239998;
72.000572736004; 250000000.317497;
72.100573527828; 250000000.439997;
72.200574319704; 250000000.309998;
72.300575111617; 250000000.217498;
72.400575903475; 250000000.354997;
72.500576695406; 250000000.172499;
72.60057749526; 250000000.364997;
72.700578287191; 250000000.172499;
72.800579079015; 250000000.439997;
72.900579870834; 250000000.452496;
73.000580662737; 250000000.242498;
73.100581454683; 250000000.134999;
73.20058225455; 250000000.332497;
73.300583046462; 250000000.219998;
73.400583838356; 250000000.264998;
73.500584630123; 250000000.582495;
73.600585422054; 250000000.172499;
73.700586213832; 250000000.554996;
73.800587013828; 250000000.01;
73.900587805635; 250000000.482496;
74.000588597629; 250000000.015;
74.100589389474; 250000000.387497;
74.200590181296; 250000000.444996;
74.30059097312; 250000000.439997;
74.400591773011; 250000000.272498;
74.500592564864; 250000000.367497;
74.600593356826; 250000000.094999;
74.700594148648; 250000000.444996;
74.800594940615; 250000000.082499;
74.900595732427; 250000000.469996;
75.0005965243; 250000000.317497;
75.100597324059; 250000000.602495;
75.200598116116; 249999999.857501;
75.300598907974; 250000000.354997;
75.400599699915; 250000000.147499;
75.500600491763; 250000000.379997;
75.600601283592; 250000000.427497;
75.700602083339; 250000000.632495;
75.800602875296; 250000000.107499;
75.900603667265; 250000000.077499;
76.000604459064; 250000000.502496;
76.100605250937; 250000000.317497;
76.200606042837; 250000000.249998;
76.300606834713; 250000000.309998;
76.400607634672; 250000000.102499;
76.500608426553; 250000000.297498;
76.600609218302; 250000000.627495;
76.700610010205; 250000000.242498;
76.800610802143; 250000000.154999;
76.900611594088; 250000000.137499;
77.000612393905; 250000000.457496;
77.100613185701; 250000000.509996;
77.200613977774; 249999999.817501;
77.30061476958; 250000000.484996;
77.400615561435; 250000000.362497;
77.50061635322; 250000000.537496;
77.600617145214; 250000000.015;
77.700617945055; 250000000.397497;
77.800618736971; 250000000.209998;
77.900619528866; 250000000.262498;
78.000620320664; 250000000.504996;
78.100621112537; 250000000.317497;
78.200621904355; 250000000.454996;
78.300622696262; 250000000.232498;
78.400623496225; 250000000.092499;
78.500624288139; 250000000.214998;
78.600625079905; 250000000.584995;
78.700625871792; 250000000.282498;
78.800626663628; 250000000.409997;
78.900627455523; 250000000.262498;
79.000628247465; 250000000.144999;
79.100629039361; 250000000.259998;
79.200629839197; 250000000.409997;
79.300630631022; 250000000.437497;
79.40063142291; 250000000.279998;
79.500632214768; 250000000.354997;
79.600633006789; 249999999.9475;
79.70063379863; 250000000.397497;
79.800634590433; 250000000.492496;
79.900635382299; 250000000.334997;
80.00063618208; 250000000.547496;
80.100636974088; 249999999.98;
80.200637765925; 250000000.407497;
80.300638557774; 250000000.377497;
80.400639349795; 249999999.9475;
80.500640141569; 250000000.564996;
80.600640933376; 250000000.482496;
80.700641725347; 250000000.072499;
80.800642525274; 250000000.182499;
80.900643317098; 250000000.439997;
81.000644109015; 250000000.207498;
81.100644900852; 250000000.407497;
81.200645692764; 250000000.219998;
81.300646484653; 250000000.277498;
81.400647276483; 250000000.424997;
81.500648076403; 250000000.199998;
81.600648868229; 250000000.434997;
81.700649660083; 250000000.364997;
81.800650451981; 250000000.254998;
81.900651243923; 250000000.144999;
82.00065203577; 250000000.382497;
82.100652827647; 250000000.307498;
82.20065361954; 250000000.267498;
82.300654419431; 250000000.272498;
82.40065521115; 250000000.702494;
82.500656003183; 249999999.917501;
82.600656795; 250000000.457496;
82.700657587011; 249999999.9725;
82.800658378812; 250000000.497496;
82.900659170511; 250000000.752494;
83.000659970488; 250000000.0575;
83.100660762473; 250000000.0375;
83.200661554307; 250000000.414997;
83.300662346152; 250000000.387497;
83.40066313812; 250000000.079999;
83.500663929923; 250000000.492496;
83.600664721715; 250000000.519996;
83.700665513621; 250000000.234998;
83.800666313504; 250000000.292498;
83.90066710542; 250000000.209998;
84.000667897375; 250000000.112499;
84.100668689236; 250000000.347497;
84.20066948107; 250000000.414997;
84.300670272947; 250000000.307498;
84.400671064872; 250000000.187499;
84.500671856738; 250000000.334997;
84.600672656591; 250000000.367497;
84.700673448501; 250000000.224998;
84.800674240433; 250000000.169999;
84.900675032172; 250000000.652495;
85.000675823978; 250000000.484996;
85.100676615989; 249999999.9725;
85.200677407883; 250000000.264998;
85.300678199773; 250000000.274998;
85.400678991642; 250000000.327497;
85.500679783438; 250000000.509996;
85.600680583384; 250000000.134999;
85.700681375183; 250000000.502496;
85.800682167155; 250000000.069999;
85.900682959083; 250000000.179999;
86.000683750864; 250000000.547496;
86.100684542792; 250000000.179999;
86.200685334538; 250000000.634995;
86.300686126623; 249999999.787502;
86.400686918375; 250000000.619995;
86.500687718266; 250000000.272498;
86.600688510123; 250000000.357497;
