#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 17.5.2021.
#Begin of the measurement: 13:46:37, 49597 sec after midnight.
#Add 807965197 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:	timestamp
#C1:	reprate.freq	The actual repetition rate of the comb (calculated from counter0)	Hz
#C2:	offset.freq	Offset beat frequency (see counter1)	Hz	20000000	10
#
#S0:	4
#Statistics settings
#S1:	250012116.25	0.005
#S2:	20000000	10
#
#timestamp	#reprate.freq	#offset.freq
0	250012116.25025	22014999.834
0.998402118682861	250012116.25025	22013996.008
1.99680304527283	250012116.24975	22019183.6029999
2.99520492553711	250012116.25	22021808.74
4.00920701026917	250012116.24975	22025399.4890001
5.00760912895203	250012116.24975	22025292.601
6.00601005554199	250012116.2505	22025743.0779999
7.00441193580627	250012116.2495	22024957.084
8.00281405448914	250012116.25075	22026953.9480001
9.00121593475342	250012116.2495	22026351.109
9.99961709976196	250012116.2505	22022319.612
10.9980189800262	250012116.24925	22018675.99
11.9964210987091	250012116.2505	22016976.0880001
13.0104229450226	250012116.25025	22013240.2989999
14.0088250637054	250012116.2495	22019679.3490001
15.0072259902954	250012116.24975	22017901.522
16.0056281089783	250012116.25	22013798.711
17.0040299892426	250012116.2505	22018679.0170001
18.0024321079254	250012116.2505	22022422.4139999
19.0008330345154	250012116.24875	22021132.9560001
19.9992351531982	250012116.251	22022025.938
20.9976370334625	250012116.24975	22015671.3429999
21.9960391521454	250012116.24925	22016298.47
23.0100400447845	250012116.25	22010102.649
24.0084421634674	250012116.25075	22007631.2129999
25.0068440437317	250012116.25025	22009819.092
26.0052461624146	250012116.2495	22007305.553
27.0036470890045	250012116.25025	21999133.792
28.0020489692688	250012116.2495	21999283.559
29.0004510879517	250012116.25	21997339.047
29.9988529682159	250012116.2505	21995874.22
30.9972541332245	250012116.24975	22002820.135
31.9956560134888	250012116.25	22002329.891
33.0096580982208	250012116.24975	22005194.782
34.0080599784851	250012116.2505	22002317.847
35.0064611434937	250012116.25025	22005313.999
36.0048630237579	250012116.24975	22006002.432
37.0032651424408	250012116.2495	22007117.983
38.0016670227051	250012116.25	22008913.245
39.000067949295	250012116.25025	22009331.94
39.9984700679779	250012116.25025	22015950.155
40.9968719482422	250012116.24975	22005558.058
42.0108740329742	250012116.25025	22031608.917
43.0092749595642	250012116.24975	22026461.026
44.0076770782471	250012116.25025	22015684.773
45.0060789585114	250012116.25	22016276.677
46.0044810771942	250012116.25	22019341.144
47.0028820037842	250012116.2505	22009020.068
48.001284122467	250012116.2495	22006396.047
48.9996860027313	250012116.2505	22001905.879
49.9980881214142	250012116.24925	22018748.119
50.9964900016785	250012116.24975	22053010.455
52.0104911327362	250012116.25075	22013347.632
53.0088930130005	250012116.2495	22013382.7640001
54.0072951316834	250012116.25025	22002714.929
55.0056970119476	250012116.2505	22000725.221
56.0040979385376	250012116.24925	22001749.053
57.0025000572205	250012116.25	22003819.7820001
58.0009019374847	250012116.2505	21996346.145
58.9993040561676	250012116.24925	21996988.6819999
59.9977049827576	250012116.24975	21993665.1880001
60.9961071014404	250012116.25025	21988954.217
62.0101089477539	250012116.251	21851560.7229999
63.0085110664368	250012116.25	21754505.4150001
64.0069119930267	250012116.24925	21769635.604
65.0053141117096	250012116.2505	21812445.99
66.0037159919739	250012116.2495	21880802.074
67.0021181106567	250012116.25025	21912121.393
68.0005190372467	250012116.25	21945963.4979999
68.9989211559296	250012116.24975	21943000.35
69.9973230361938	250012116.25025	21944042.6260001
71.0113251209259	250012116.2505	21943620.7589999
72.0097260475159	250012116.24975	21953302.465
73.0081279277802	250012116.24925	21959335.914
74.006530046463	250012116.25075	21981074.851
75.0049319267273	250012116.24975	21962469.237
76.0033330917358	250012116.2495	21953128.333
77.0017349720001	250012116.2505	21983363.837
78.000137090683	250012116.249	21974015.054
78.9985389709473	250012116.251	21978701.366
79.9969401359558	250012116.25025	21968802.012
81.0109419822693	250012116.24925	21943990.268
82.0093441009521	250012116.25	21936042.504
83.0077459812164	250012116.24975	21925955.03
84.006147146225	250012116.25125	21927463.881
85.0045490264893	250012116.249	21937783.472
86.0029511451721	250012116.25025	21950667.697
87.0013530254364	250012116.25025	21967591.302
87.9997539520264	250012116.2495	21970793.456
88.9981560707092	250012116.25075	21963003.756
89.9965579509735	250012116.25	21964911.66
91.0105600357056	250012116.2495	21969708.369
92.0089621543884	250012116.24975	21975963.953
93.0073630809784	250012116.25	21974121.502
94.0057649612427	250012116.25025	21970847.504
95.0041670799255	250012116.25025	21970382.92
96.0025689601898	250012116.2495	21967259.099
97.0009701251984	250012116.2505	21982190.27
97.9993720054626	250012116.249	21974027.75
98.9977741241455	250012116.25075	21979100.3790001
100.011775970459	250012116.24975	21961946.0419999
101.010177135468	250012116.25025	21939569.4220001
102.008579015732	250012116.2495	21939823.837
103.006981134415	250012116.2505	21922667.36
104.005383014679	250012116.24975	21913818.872
105.003783941269	250012116.25075	21883304.823
106.002186059952	250012116.24925	21786469.602
107.000587940216	250012116.25075	21850731.964
107.998990058899	250012116.25	21920584.811
108.997390985489	250012116.24925	21869135.6700001
110.011393070221	250012116.25025	21909706.1749999
111.009794950485	250012116.24975	22004829.122
112.008197069168	250012116.25075	21993166.993
113.006597995758	250012116.24975	21996630.091
114.005000114441	250012116.25	21990515.7490001
115.003401994705	250012116.24975	21978480.883
116.001804113388	250012116.25025	21970098.305
117.000205039978	250012116.25	21959842.267
117.998607158661	250012116.2495	21948448.3820001
118.997009038925	250012116.2505	21931588.097
