#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 15.2.2021.
#Begin of the measurement: 13:55:01, 50101 sec after midnight.
#Add 800103301 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:    timestamp
#C1:    reprate.freq    The actual repetition rate of the comb (calculated from counter0)   Hz
#C2:    offset.freq Offset beat frequency (see counter1)    Hz  20000000    10
#
#S0:    4
#Statistics settings
#S1:    250003641.5 0.005
#S2:    20000000    10
#
#timestamp  #reprate.freq   #offset.freq
0.998401880264282   250003641.5005  19999999.791
1.99680304527283    250003641.5 19999999.492
2.99520492553711    250003641.5005  20000000.857
3.99360704421997    250003641.499   20000000.227
4.99200892448425    250003641.5005  19999998.518
5.9904100894928 250003641.5 20000000.006
6.98881196975708    250003641.50025 20000002.539
7.98721408843994    250003641.5 19999997.866
8.98561596870422    250003641.499   20000000.506
9.99961709976196    250003641.50125 19999999.434
10.9980189800262    250003641.49925 20000001.992
11.9964210987091    250003641.50075 20000000.429
12.9948229789734    250003641.499   19999999.247
13.9932239055634    250003641.5005  19999999.24
14.9916260242462    250003641.5 19999998.383
15.9900279045105    250003641.4995  20000002.715
16.9884300231934    250003641.5 19999998.734
17.9868309497833    250003641.5005  19999999.781
18.9852330684662    250003641.50025 20000001.3740001
19.9992349147797    250003641.50025 19999999.732
20.9976370334625    250003641.4995  19999999.7789999
21.9960389137268    250003641.5 19999999.691
22.9944400787354    250003641.49975 19999998.049
23.9928419589996    250003641.5 20000001.646
24.9912440776825    250003641.50025 20000001.181
25.9896459579468    250003641.5 20000000.725
26.9880468845367    250003641.49975 19999998.281
27.9864490032196    250003641.50075 19999999.1309999
29.0004510879517    250003641.4995  20000002.242
29.9988529682159    250003641.4995  19999998.149
30.9972538948059    250003641.5005  19999999.508
31.9956560134888    250003641.49975 20000002.0499999
32.9940578937531    250003641.50075 19999997.98
33.9924600124359    250003641.5 20000003.173
34.9908609390259    250003641.49975 19999998.2080001
35.9892630577087    250003641.50025 20000000.456
36.987664937973 250003641.4995  19999999.358
37.9860670566559    250003641.4995  19999999.581
39.000067949295 250003641.49975 19999999.481
39.9984700679779    250003641.50075 20000000.733
40.9968719482422    250003641.50075 20000000.708
41.995274066925 250003641.499   19999999.462
42.993674993515 250003641.5005  19999997.848
43.9920771121979    250003641.5 20000001.295
44.9904789924622    250003641.49975 20000001.869
45.988881111145 250003641.49975 19999997.785
46.987282037735 250003641.5 20000002.057
47.9856839179993    250003641.50025 19999998.956
48.9996860027313    250003641.5 20000000.026
49.9980878829956    250003641.49975 20000000.052
50.9964890480042    250003641.50025 19999999.933
51.9948909282684    250003641.5 19999999.593
52.9932930469513    250003641.49975 20000000.91
53.9916949272156    250003641.50025 19999999.116
54.9900960922241    250003641.49975 20000001.324
55.9884979724884    250003641.4995  19999999.456
56.9869000911713    250003641.50075 20000000.699
58.0009019374847    250003641.50075 19999998.37
58.9993040561676    250003641.4995  20000001.359
59.9977049827576    250003641.4995  19999999.452
60.9961071014404    250003641.49975 19999999.749
61.9945089817047    250003641.50075 19999999.829
62.9929111003876    250003641.49975 19999999.93
63.9913120269775    250003641.5 19999999.724
64.9897139072418    250003641.5005  20000000.43
65.9881160259247    250003641.50025 19999999.769
66.986517906189 250003641.49925 19999999.9020001
68.0005190372467    250003641.50025 20000002.1559999
68.998920917511 250003641.49975 19999998.7770001
69.9973230361938    250003641.49975 20000000.999
70.9957249164581    250003641.49925 20000000.067
71.9941260814667    250003641.50075 19999997.888
72.992527961731 250003641.501   20000002.097
