#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 15.2.2021.
#Begin of the measurement: 13:44:48, 49488 sec after midnight.
#Add 800102688 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:    timestamp
#C1:    reprate.freq    The actual repetition rate of the comb (calculated from counter0)   Hz
#C2:    offset.freq Offset beat frequency (see counter1)    Hz  20000000    10
#
#S0:    4
#Statistics settings
#S1:    250003641.5 0.005
#S2:    20000000    10
#
#timestamp  #reprate.freq   #offset.freq
0   250003641.50025 20000001.8330001
0.998402118682861   250003641.499   19999999.294
2.01240301132202    250003641.5015  19999997.716
3.01080513000488    250003641.4995  20000003.163
4.00920701026917    250003641.49925 19999999.785
5.00760912895203    250003641.501   19999997.9890001
6.00601005554199    250003641.49975 20000001.477
7.00441217422485    250003641.49875 19999998.994
8.00281405448914    250003641.49975 19999998.758
9.001216173172  250003641.50175 20000002.307
9.99961709976196    250003641.49925 19999999.568
10.9980192184448    250003641.50075 20000000.191
12.0120210647583    250003641.49925 19999998.676
13.0104231834412    250003641.50025 20000000.736
14.0088250637054    250003641.5 20000001.058
15.007226228714 250003641.5 19999999.092
16.0056281089783    250003641.5005  19999999.208
17.0040302276611    250003641.49975 20000001.198
18.0024321079254    250003641.5 19999999.824
19.0008330345154    250003641.49925 20000000.609
19.9992351531982    250003641.5 19999998.863
20.9976370334625    250003641.5 20000000.098
22.0116391181946    250003641.50025 20000000.897
23.0100400447845    250003641.50025 19999998.973
24.0084421634674    250003641.4995  20000001.691
25.0068440437317    250003641.50025 19999998.744
26.0052461624146    250003641.50025 20000000.265
27.0036470890045    250003641.50025 20000000.074
28.0020492076874    250003641.49975 19999999.53
29.0004510879517    250003641.49925 19999999.924
29.9988532066345    250003641.50075 19999999.852
31.0128540992737    250003641.49975 19999999.303
32.0112562179565    250003641.49975 20000000.478
33.0096580982208    250003641.50025 20000000.847
34.0080602169037    250003641.49975 19999999.423
35.0064611434937    250003641.5 19999999.4130001
36.0048630237579    250003641.49975 20000001.058
37.0032651424408    250003641.50025 19999998.624
38.0016670227051    250003641.50075 20000002.1620001
39.0000681877136    250003641.4995  19999997.155
