#Menlo Systems GmbH 2009 - Comb Watch v0.9.6
#Measurement from 23.3.2021.
#Begin of the measurement: 17:01:49, 61309 sec after midnight.
#Add 803224909 to get the time since 0:00 of 10th Oct. 1995 = MJD 50000 in seconds.
#
#C0:	timestamp
#C1:	reprate.freq	The actual repetition rate of the comb (calculated from counter0)	Hz
#C2:	offset.freq	Offset beat frequency (see counter1)	Hz	20000000	10
#C3:	counter2.freq	Counter channel 2 frequency	Hz
#
#S0:	4
#Statistics settings
#S1:	250114536.75	0.005
#S2:	20000000	10
#S3:	#
#
#timestamp	#reprate.freq	#offset.freq	#counter2.freq
0.998400926589966	250114536.75	20000000.554	34355653.34
1.99680304527283	250114536.74975	19999999.736	34360956.12
2.99520492553711	250114536.75	19999999.58	34366850.388
3.99360704421997	250114536.74975	19999999.007	34374267.426
5.00760793685913	250114536.75075	20000000.373	34388874.994
6.00601005554199	250114536.75025	20000001.289	34409143.165
7.00441193580627	250114536.74925	19999999.634	34430267.966
8.00281405448914	250114536.74975	20000000.357	34447774.894
9.0012149810791	250114536.751	19999999.938	34459825.354
9.99961709976196	250114536.74975	19999999.564	34460734.723
10.9980189800262	250114536.74975	19999999.215	34452319.278
11.9964210987091	250114536.75	20000001.193	34431942.192
12.9948220252991	250114536.75	19999999.9130001	34396609.316
14.0088241100311	250114536.7495	19999998.625	34349889.844
15.0072259902954	250114536.75075	20000000.952	34292072.315
16.0056281089783	250114536.75	20000000.269	34228150.166
17.0040290355682	250114536.7495	19999999.628	34160522.382
18.0024309158325	250114536.74925	19999999.221	34101697.201
19.0008330345154	250114536.75075	20000000.281	34052509.3480001
19.9992349147797	250114536.75025	20000000.353	34015543.164
20.9976360797882	250114536.75	19999999.778	33988383.9779999
21.9960379600525	250114536.75025	20000000.586	33966569.786
22.9944400787354	250114536.7495	19999999.145	33948610.064
24.0084419250488	250114536.74975	20000002.2290001	33938834.3610001
25.0068430900574	250114536.7505	19999999.265	33935582.5539999
26.0052449703217	250114536.74975	19999999.452	33936500.0960001
27.0036470890045	250114536.75025	19999999.7299999	33940502.299
28.0020489692688	250114536.74975	19999999.7110001	33944963.4139999
29.0004501342773	250114536.75025	20000000.971	33947034.622
29.9988520145416	250114536.75	19999998.314	33945289.6730001
30.9972541332245	250114536.7505	20000002.012	33943654.2939999
31.9956560134888	250114536.75	19999999.59	33947901.075
32.9940581321716	250114536.74925	19999999.622	33959116.519
34.0080590248108	250114536.7495	20000001.1980001	33967829.536
35.0064609050751	250114536.75	19999998.7179999	33972888.689
36.0048630237579	250114536.7505	19999999.969	33970029.886
37.0032651424408	250114536.74975	20000000.418	33959527.317
38.0016660690308	250114536.7505	19999999.039	33945741.851
39.000067949295	250114536.75025	20000000.5470001	33926549.746
39.9984700679779	250114536.749	19999999.275	33906405.691
40.9968719482422	250114536.75075	20000000.982	33886171.377
41.9952731132507	250114536.75	19999999.359	33861011.552
43.0092749595642	250114536.75075	20000001.1700001	33832782.029
44.0076770782471	250114536.749	19999999.124	33801961.69
45.0060789585114	250114536.75025	20000000.103	33774215.897
46.0044801235199	250114536.749	19999999.1689999	33756775.829
47.0028820037842	250114536.751	20000000.4910001	33748133.3410001
48.001284122467	250114536.75075	19999999.415	33750219.0189999
48.9996860027313	250114536.74875	20000001.427	33761622.502
49.9980869293213	250114536.7505	19999999.44	33784946.793
50.9964890480042	250114536.74975	19999999.414	33822495.5650001
51.9948909282684	250114536.75	20000000.125	33867300.282
53.0088930130005	250114536.75075	20000000.213	33915735.4150001
54.0072939395905	250114536.74925	19999999.956	33965179.4729999
55.0056960582733	250114536.74975	20000000.489	34018333.9050001
56.0040979385376	250114536.75025	20000000.16	34071959.854
57.0025000572205	250114536.75	19999999.928	34121476.979
58.0009009838104	250114536.75025	19999999.103	34169270.124
58.9993031024933	250114536.74975	20000000.643	34210355.631
59.9977049827576	250114536.74975	19999999.408	34249608.163
60.9961071014404	250114536.75075	20000000.999	34281611.2360001
61.9945080280304	250114536.75	19999999.235	34307402.334
63.0085101127625	250114536.74975	19999999.293	34327764.066
64.0069119930267	250114536.75	20000000.517	34347378.972
65.0053141117096	250114536.75	19999999.602	34365679.966
66.0037150382996	250114536.75	20000001.6	34382187.744
67.0021169185638	250114536.74975	19999999.54	34400003.999
68.0005190372467	250114536.7505	19999999.413	34417698.955
68.998920917511	250114536.74925	19999999.814	34439534.499
69.9973220825195	250114536.75075	19999999.982	34460379.2
70.9957239627838	250114536.7495	20000001.792	34482677.885
72.0097260475159	250114536.7495	19999998.83	34499678.912
73.0081279277802	250114536.75	19999999.894	34510916.891
74.006530046463	250114536.75075	19999999.51	34517171.915
75.004930973053	250114536.75	20000000.8250001	34522808.264
76.0033330917358	250114536.75075	19999999.5699999	34532183.942
77.0017349720001	250114536.74875	20000000.3790001	34547397.758
78.000137090683	250114536.75025	20000000.2629999	34558078.904
78.9985380172729	250114536.74975	19999998.585	34557260.243
79.9969401359558	250114536.751	20000000.145	34544774.275
